org_text,clean_text,start_time,signer_id,signer,start,end,file,label,height,fps,end_time,url,text,box,width,video,review,dataset
milk,milk,0.0,152,98,0,66,Milk - Asl,32,284.0,25.0,2.64,https://www.youtube.com/watch?v=wjbWyQLPqwQ,milk,"[0.11138176918029785, 0.13078810274600983, 1.0, 0.4838668704032898]",500.0,/mnt/d/ASL/videos/wjbWyQLPqwQ.mkv,,train
BALD [bent-middle-finger-version-S-hand],bald,0.0,0,-1,0,77,BALD bent-middle-finger-version-S-hand,481,360.0,30.0,2.567,https://www.youtube.com/watch?v=aljVQQh2Il0,bald,"[0.0660562515258789, 0.2437029778957367, 1.0, 0.7522391676902771]",640.0,/mnt/d/ASL/videos/aljVQQh2Il0.mkv,,train
store,store,0.0,69,34,0,74,How to sign Store - ASL Vocabulary Series,113,360.0,30.0,2.467,https://www.youtube.com/watch?v=_Q8TdEfJlmk,sell,"[0.0, 0.17339450120925903, 1.0, 0.8108659982681274]",480.0,/mnt/d/ASL/videos/_Q8TdEfJlmk.mkv,,train
bank,bank,0.0,4,-1,0,38,SignSchool Bank,986,360.0,29.97,1.268,www.youtube.com/watch?v=YxlgxRkyOts,bank,"[0.09304174780845642, 0.2805596590042114, 1.0, 0.7202038764953613]",640.0,,,train
noon,noon,0.0,0,0,0,96,noon,282,720.0,29.97,3.203,https://www.youtube.com/watch?v=Zjt7g0C5MTs,noon,"[0.0, 0.2195376455783844, 1.0, 0.791309118270874]",1280.0,/mnt/d/ASL/videos/Zjt7g0C5MTs.mkv,,train
pizza,pizza,0.0,0,0,0,89,PIZZA,374,360.0,29.97,2.97,www.youtube.com/watch?v=nrXA-R3VgJ8,pizza,"[0.05076402425765991, 0.26117438077926636, 1.0, 0.7384411096572876]",640.0,/mnt/d/ASL/videos/nrXA-R3VgJ8.mkv,,train
name,name,0.0,38,52,0,122,name in American Sign Language,67,270.0,29.917,4.078,www.youtube.com/watch?v=7ZeN8irshAc,name,"[0.024103224277496338, 0.26874420046806335, 1.0, 0.6960064172744751]",480.0,/mnt/d/ASL/videos/7ZeN8irshAc.mp4,,train
scotland,scotland,0.0,4,-1,0,36,SignSchool Scotland Sergeant,738,360.0,29.97,1.201,www.youtube.com/watch?v=CaGYRpjELas,scotland,"[0.11592757701873779, 0.36675411462783813, 1.0, 0.735478937625885]",640.0,,,train
MONEY,money,0.0,0,-1,0,84,MONEY(2),209,360.0,25.0,3.36,https://www.youtube.com/watch?v=Td3B79YRggU,money,"[0.06485551595687866, 0.16254541277885437, 0.9502548575401306, 0.9052643775939941]",480.0,/mnt/d/ASL/videos/Td3B79YRggU.webm,,train
Music ,music,0.0,5,-1,0,108,ASL Music ,290,360.0,25.0,4.32,https://www.youtube.com/watch?v=CzQyfyxkV6o,music,"[0.19219717383384705, 0.23740366101264954, 1.0, 0.7158243656158447]",640.0,/mnt/d/ASL/videos/CzQyfyxkV6o.webm,,train
WILL-[shall]-[non-emphasized],will,0.0,0,0,0,81,WILL-shall-non-emphasized,145,360.0,29.963,2.703,https://www.youtube.com/watch?v=mZfOUCN1F0A,future,"[0.06213676929473877, 0.2510371208190918, 1.0, 0.7182950973510742]",640.0,/mnt/d/ASL/videos/mZfOUCN1F0A.mkv,,train
"LECTURE-[speech, give-a-talk]",speech,0.0,0,0,0,78,LECTURE-speech give-a-talk,280,720.0,29.97,2.603,https://www.youtube.com/watch?v=wLDniTJ6OYw,speech,"[0.05035293102264404, 0.21801438927650452, 1.0, 0.8306261301040649]",1280.0,/mnt/d/ASL/videos/wLDniTJ6OYw.mkv,,train
cracker ,cracker,3.67,144,-1,110,260,cracker - ASL sign for cracker,380,360.0,29.97,8.675,https://www.youtube.com/watch?v=nUtns0Npfzw,cracker,"[0.02791273593902588, 0.01492077112197876, 1.0, 1.0]",480.0,/mnt/d/ASL/videos/nUtns0Npfzw.mp4,1.0,train
STREET,street,0.0,0,-1,0,63,STREET(1),640,360.0,25.0,2.52,https://www.youtube.com/watch?v=s6RXdOo1uZg,street,"[0.08195441961288452, 0.12999916076660156, 0.9531433582305908, 0.8835090398788452]",480.0,/mnt/d/ASL/videos/s6RXdOo1uZg.webm,,train
kiss,kiss,0.0,35,-1,0,94,kiss 3,410,360.0,29.97,3.136,www.youtube.com/watch?v=tp7A4b_dO0k,kiss,"[0.06955772638320923, 0.2998523712158203, 1.0, 0.6542922854423523]",640.0,,,train
NEWSPAPER,newspaper,0.0,0,-1,0,87,NEWSPAPER(1),243,360.0,25.0,3.48,https://www.youtube.com/watch?v=sNZohYcUT0o,newspaper,"[0.03750839829444885, 0.11919879913330078, 0.9952443242073059, 0.9046616554260254]",480.0,/mnt/d/ASL/videos/sNZohYcUT0o.mkv,,train
oversleep,oversleep,0.0,0,0,0,67,oversleep,748,360.0,29.97,2.236,www.youtube.com/watch?v=8nVvoLINP2g,oversleep,"[0.02840864658355713, 0.18690016865730286, 1.0, 0.8393383622169495]",640.0,/mnt/d/ASL/videos/8nVvoLINP2g.mkv,,train
"black [BLACK(person)-""B""-hand]",black,0.0,0,0,0,80,black BLACK(person)-B-hand,41,360.0,30.0,2.667,https://www.youtube.com/watch?v=4hpFsUaFby0,black,"[0.0537700355052948, 0.15629464387893677, 1.0, 0.7488943338394165]",640.0,/mnt/d/ASL/videos/4hpFsUaFby0.mkv,,train
SWITZERLAND,switzerland,0.0,0,-1,0,86,SWITZERLAND,799,360.0,29.97,2.87,https://www.youtube.com/watch?v=7jXMrheF6eE,switzerland,"[0.061011821031570435, 0.23291563987731934, 1.0, 0.7354670166969299]",640.0,/mnt/d/ASL/videos/7jXMrheF6eE.mkv,,train
DISAPPEAR-[version-1-to-x],disappear,0.0,0,-1,0,68,DISAPPEAR-version-1-to-x,953,360.0,29.97,2.269,https://www.youtube.com/watch?v=q9VxLF5shUw,disappear,"[0.05770960450172424, 0.2538444995880127, 1.0, 0.7914968729019165]",640.0,/mnt/d/ASL/videos/q9VxLF5shUw.mkv,,train
16,sixteen,0.0,0,-1,0,68,16(1),239,360.0,25.0,2.72,https://www.youtube.com/watch?v=hdaMJjHiME4,sixteen,"[0.12324497103691101, 0.23488759994506836, 0.8683203458786011, 0.8182559609413147]",480.0,/mnt/d/ASL/videos/hdaMJjHiME4.mkv,,train
STRONG,strong,0.0,0,-1,0,98,STRONG,500,240.0,30.0,3.267,https://www.youtube.com/watch?v=20rQHQrN2CA,strong,"[0.08235225081443787, 0.100505530834198, 0.9495701789855957, 0.9716981053352356]",320.0,/mnt/d/ASL/videos/20rQHQrN2CA.webm,,train
Dinner -,dinner,0.0,5,-1,0,95,ASL Dinner -,391,360.0,25.0,3.8,https://www.youtube.com/watch?v=DybhBKvjApc,dinner,"[0.1923077404499054, 0.17400521039962769, 1.0, 0.6642921566963196]",640.0,/mnt/d/ASL/videos/DybhBKvjApc.mp4,,train
SURFING,surfing,5.772,24,1,173,364,Activities,595,720.0,29.97,12.145,https://www.youtube.com/watch?v=ElL1zlHxo-0,surfing,"[0.06913906335830688, 0.08159226179122925, 1.0, 0.583076000213623]",1280.0,,,train
SKIING,skiing,13.847,24,1,415,558,Activities,523,720.0,29.97,18.619,https://www.youtube.com/watch?v=ElL1zlHxo-0,ski,"[0.07444435358047485, 0.17429481446743011, 1.0, 0.6106043457984924]",1280.0,,,train
PLAYING,play,19.72,24,1,591,732,Activities,85,720.0,29.97,24.424,https://www.youtube.com/watch?v=ElL1zlHxo-0,play,"[0.07138091325759888, 0.15964041650295258, 1.0, 0.6065364480018616]",1280.0,,,train
GAMES,game,26.059,24,1,781,922,Activities,412,720.0,29.97,30.764,https://www.youtube.com/watch?v=ElL1zlHxo-0,game,"[0.07375732064247131, 0.17234380543231964, 1.0, 0.5788953900337219]",1280.0,,,train
VISIT,visit,54.021,24,1,1619,1760,Activities,363,720.0,29.97,58.725,https://www.youtube.com/watch?v=ElL1zlHxo-0,visit,"[0.06970751285552979, 0.15769608318805695, 1.0, 0.5845484733581543]",1280.0,,,train
WITH,with,60.06,24,1,1800,1941,Activities,269,720.0,29.97,64.765,https://www.youtube.com/watch?v=ElL1zlHxo-0,with,"[0.07611563801765442, 0.17732316255569458, 1.0, 0.5647680163383484]",1280.0,,,train
FAMILY,family,66.133,24,1,1982,2123,Activities,44,720.0,29.97,70.837,https://www.youtube.com/watch?v=ElL1zlHxo-0,family,"[0.07521927356719971, 0.1728973090648651, 1.0, 0.5887579321861267]",1280.0,,,train
FRIENDS,friend,73.34,24,1,2198,2339,Activities,17,720.0,29.97,78.045,https://www.youtube.com/watch?v=ElL1zlHxo-0,friend,"[0.07328444719314575, 0.11811491847038269, 1.0, 0.5866443514823914]",1280.0,,,train
SHOPPING,shop,94.027,24,1,2818,2959,Activities,211,720.0,29.97,98.732,https://www.youtube.com/watch?v=ElL1zlHxo-0,shop,"[0.07165789604187012, 0.07518693804740906, 1.0, 0.5792295336723328]",1280.0,,,train
SPORTS,sports,102.002,24,1,3057,3117,Activities,608,720.0,29.97,104.004,https://www.youtube.com/watch?v=ElL1zlHxo-0,sports,"[0.07615828514099121, 0.1665450483560562, 1.0, 0.5650335550308228]",1280.0,,1.0,train
SPORTS,sports,105.005,24,1,3147,3227,Activities,608,720.0,29.97,107.674,https://www.youtube.com/watch?v=ElL1zlHxo-0,sports,"[0.07615828514099121, 0.1665450483560562, 1.0, 0.5650335550308228]",1280.0,,1.0,train
READING,read,115.949,24,1,3475,3616,Activities,82,720.0,29.97,120.654,https://www.youtube.com/watch?v=ElL1zlHxo-0,read,"[0.06553652882575989, 0.03693285584449768, 1.0, 0.5731528997421265]",1280.0,,,train
DRAWING,draw,122.356,24,1,3667,3808,Activities,91,720.0,29.97,127.06,https://www.youtube.com/watch?v=ElL1zlHxo-0,draw,"[0.07548090815544128, 0.15062862634658813, 1.0, 0.5680843591690063]",1280.0,,,train
PAINTING,painting,128.161,24,1,3841,4034,Activities,316,720.0,29.97,134.601,https://www.youtube.com/watch?v=ElL1zlHxo-0,paint,"[0.06978580355644226, 0.1284528374671936, 1.0, 0.5864731073379517]",1280.0,,,train
DANCING,dance,135.736,24,1,4068,4253,Activities,84,720.0,29.97,141.908,https://www.youtube.com/watch?v=ElL1zlHxo-0,dance,"[0.06504020094871521, 0.002414882183074951, 1.0, 0.5832948684692383]",1280.0,,,train
WRITING,write,151.618,24,1,4544,4685,Activities,53,720.0,29.97,156.323,https://www.youtube.com/watch?v=ElL1zlHxo-0,write,"[0.07250925898551941, 0.10638833045959473, 1.0, 0.5746620893478394]",1280.0,,,train
COOKING,cooking,158.859,24,1,4761,4947,Activities,115,720.0,29.97,165.065,https://www.youtube.com/watch?v=ElL1zlHxo-0,cook,"[0.07255753874778748, 0.14067161083221436, 1.0, 0.5713322758674622]",1280.0,,,train
INTERNET,internet,174.207,24,1,5221,5362,Activities,531,720.0,29.97,178.912,https://www.youtube.com/watch?v=ElL1zlHxo-0,internet,"[0.07632550597190857, 0.1640339493751526, 1.0, 0.5603504180908203]",1280.0,,,train
POOL,pool,180.914,24,1,5422,5552,Activities,908,720.0,29.97,185.252,https://www.youtube.com/watch?v=ElL1zlHxo-0,pool,"[0.08040335774421692, 0.03251439332962036, 1.0, 0.764180064201355]",1280.0,,1.0,train
POOL,pool,185.252,24,1,5552,5642,Activities,908,720.0,29.97,188.255,https://www.youtube.com/watch?v=ElL1zlHxo-0,pool,"[0.08040335774421692, 0.03251439332962036, 1.0, 0.764180064201355]",1280.0,,1.0,train
SWIMMING,swimming,190.29,24,1,5703,5845,Activities,472,720.0,29.97,195.028,https://www.youtube.com/watch?v=ElL1zlHxo-0,swimming,"[0.05743864178657532, 0.0, 1.0, 0.8988556265830994]",1280.0,,,train
FUNNY,funny,0.0,0,-1,0,62,FUNNY(1),327,360.0,25.0,2.48,https://www.youtube.com/watch?v=3KQV2hnLt04,funny,"[0.05538088083267212, 0.1095753014087677, 0.9990736842155457, 0.8825533986091614]",480.0,/mnt/d/ASL/videos/3KQV2hnLt04.webm,,train
dresser,dresser,0.0,62,-1,0,89,Sign for DRESSER from page 25,675,360.0,30.0,2.967,https://www.youtube.com/watch?v=0ZMisz1aj7M,dresser,"[0.0, 0.1364816427230835, 0.9981520175933838, 0.8672192096710205]",640.0,/mnt/d/ASL/videos/0ZMisz1aj7M.mkv,,train
poor,poor,0.0,2,42,0,160,Poor,729,360.0,29.61,5.404,https://www.youtube.com/watch?v=8Pj2tAE3vaQ,poor,"[0.0, 0.21171239018440247, 1.0, 0.8867342472076416]",640.0,/mnt/d/ASL/videos/8Pj2tAE3vaQ.webm,,train
mexico (new asl),mexico,0.0,91,-1,0,86,Mexico (new ASL),264,240.0,28.0,3.071,https://www.youtube.com/watch?v=cJAfiSQokIQ,mexico,"[0.0, 0.09988600015640259, 1.0, 0.7334749102592468]",320.0,/mnt/d/ASL/videos/cJAfiSQokIQ.mp4,,train
eat,eat,0.0,2,49,0,138,Eat,3,360.0,29.681,4.649,https://www.youtube.com/watch?v=mpvWKGLbGW4,eat,"[0.0, 0.20667102932929993, 1.0, 0.8491847515106201]",640.0,/mnt/d/ASL/videos/mpvWKGLbGW4.mkv,,train
EASTER-[one_handed_version],easter,0.0,0,0,0,72,EASTER-one_handed_version,794,720.0,29.97,2.402,https://www.youtube.com/watch?v=4MsEzhessKU,easter,"[0.017181307077407837, 0.1992272138595581, 1.0, 0.7430484294891357]",1280.0,/mnt/d/ASL/videos/4MsEzhessKU.mkv,,train
up ,up,2.642,144,-1,79,149,up - ASL sign for up,597,360.0,29.903,4.983,https://www.youtube.com/watch?v=uc6uVXnBP2I,up,"[0.048794448375701904, 0.1152694821357727, 1.0, 0.9549150466918945]",480.0,/mnt/d/ASL/videos/uc6uVXnBP2I.mp4,1.0,train
boat,boat,0.0,2,58,0,149,Boat,404,360.0,29.622,5.03,https://www.youtube.com/watch?v=YtpJmqIC4aY,boat,"[0.0, 0.2622576057910919, 1.0, 0.8168342113494873]",640.0,/mnt/d/ASL/videos/YtpJmqIC4aY.webm,,train
STAY,stay,0.0,0,-1,0,113,STAY(1),302,240.0,30.0,3.767,https://www.youtube.com/watch?v=k3VYzZHvzzs,stay,"[0.028456658124923706, 0.11561411619186401, 0.9877723455429077, 0.898842453956604]",320.0,/mnt/d/ASL/videos/k3VYzZHvzzs.mkv,,train
pillow,pillow,0.0,69,2,0,136,How to sign Pillow - ASL Vocabulary Series,678,360.0,30.0,4.533,https://www.youtube.com/watch?v=IBSn6VnZ2TU,pillow,"[0.09106165170669556, 0.03812912106513977, 1.0, 0.8098115921020508]",480.0,/mnt/d/ASL/videos/IBSn6VnZ2TU.mp4,,train
toilet,bathroom,0.0,69,66,0,172,How to sign Toilet - ASL Vocabulary Series,57,360.0,30.0,5.733,https://www.youtube.com/watch?v=Rsl2eq8aUps,bathroom,"[0.09157523512840271, 0.0, 1.0, 0.8026086091995239]",480.0,/mnt/d/ASL/videos/Rsl2eq8aUps.mp4,,train
DEAF,deaf,0.0,0,-1,0,58,DEAF(2),9,240.0,30.0,1.933,https://www.youtube.com/watch?v=YTRcwXhX4gc,deaf,"[0.0036596059799194336, 0.13256359100341797, 0.9975627660751343, 0.9473007917404175]",320.0,/mnt/d/ASL/videos/YTRcwXhX4gc.mkv,,train
HOLLAND-[horn-version],holland,0.0,0,0,0,82,HOLLAND-horn-version,598,360.0,29.97,2.736,https://www.youtube.com/watch?v=leCe03-IkJA,netherlands,"[0.0653676986694336, 0.2624618411064148, 1.0, 0.7471394538879395]",640.0,/mnt/d/ASL/videos/leCe03-IkJA.mkv,,train
AUNT,aunt,0.0,191,13,0,50,AUNT,132,720.0,30.557,1.636,https://www.youtube.com/watch?v=4rcQkD28sMw,aunt,"[0.0264970064163208, 0.28568339347839355, 1.0, 0.7141220569610596]",1280.0,,,train
weak,weak,0.0,2,58,0,162,Weak,449,360.0,29.615,5.47,https://www.youtube.com/watch?v=PD9sbSkW9dw,weak,"[0.0, 0.212604820728302, 1.0, 0.7939831018447876]",640.0,/mnt/d/ASL/videos/PD9sbSkW9dw.mkv,,train
EASTER-[two_handed_version],easter,0.0,0,0,0,71,EASTER-two_handed_version,794,720.0,29.97,2.369,https://www.youtube.com/watch?v=ZVHoG7GIGy4,easter,"[0.021255075931549072, 0.21585330367088318, 1.0, 0.7779430747032166]",1280.0,/mnt/d/ASL/videos/ZVHoG7GIGy4.mkv,,train
shop,shop,0.0,62,-1,0,83,SHOP,211,360.0,29.97,2.769,https://www.youtube.com/watch?v=LIJMKKxLAho,shop,"[0.0, 0.05147957801818848, 1.0, 0.7223836183547974]",640.0,/mnt/d/ASL/videos/LIJMKKxLAho.mkv,,train
schedule,schedule,0.0,2,58,0,123,Schedule,604,360.0,29.64,4.15,https://www.youtube.com/watch?v=YbBzJ-5yLmQ,schedule,"[0.0, 0.15960100293159485, 1.0, 0.8527340888977051]",640.0,/mnt/d/ASL/videos/YbBzJ-5yLmQ.webm,,train
Drink,drink,0.0,27,47,0,132,Baby Sign Language Drink,56,360.0,30.002,4.4,www.youtube.com/watch?v=dZGxPkGt7QA,drink,"[0.02946525812149048, 0.06728541851043701, 1.0, 0.7882698774337769]",640.0,,,train
wife,wife,0.0,0,0,0,98,wife,201,360.0,29.97,3.27,https://www.youtube.com/watch?v=Fk4hePvsGxA,wife,"[0.0971781313419342, 0.11224439740180969, 0.9768847227096558, 0.7843113541603088]",540.0,/mnt/d/ASL/videos/Fk4hePvsGxA.mkv,,train
Careful ,careful,0.0,135,-1,0,89,ASL Careful ,693,360.0,30.0,2.967,https://www.youtube.com/watch?v=HQMrb3smcrc,careful,"[0.18499740958213806, 0.2482765167951584, 1.0, 0.6685945987701416]",480.0,/mnt/d/ASL/videos/HQMrb3smcrc.mp4,,train
clock,clock,0.0,0,0,0,87,clock(1),735,360.0,29.97,2.903,https://www.youtube.com/watch?v=esjzb8uGnOs,clock,"[0.07011616230010986, 0.23473572731018066, 1.0, 0.7483333349227905]",640.0,/mnt/d/ASL/videos/esjzb8uGnOs.mkv,,train
lion,lion,0.0,2,26,0,70,Lion,352,360.0,29.653,2.361,https://www.youtube.com/watch?v=tpqHj_rvopw,lion,"[0.0016740858554840088, 0.12080055475234985, 1.0, 0.812352180480957]",640.0,/mnt/d/ASL/videos/tpqHj_rvopw.webm,1.0,train
"born, birth",born,0.0,2,81,0,127,Born Birth(1),196,360.0,29.604,4.29,https://www.youtube.com/watch?v=vxaHfB-ODqk,born,"[0.0, 0.16888150572776794, 1.0, 0.8921310305595398]",640.0,/mnt/d/ASL/videos/vxaHfB-ODqk.mkv,,train
room,room,0.0,152,98,0,43,Room - Asl,154,272.0,25.0,1.72,https://www.youtube.com/watch?v=0OhUGcPsAaQ,box,"[0.12066569924354553, 0.13364814221858978, 1.0, 0.4813309907913208]",480.0,/mnt/d/ASL/videos/0OhUGcPsAaQ.mkv,,train
lunch,lunch,0.0,0,0,0,116,lunch,229,360.0,29.97,3.871,www.youtube.com/watch?v=9o5DDuSfZEs,lunch,"[0.0773017406463623, 0.1963958442211151, 0.9745876789093018, 0.8395451307296753]",540.0,/mnt/d/ASL/videos/9o5DDuSfZEs.mkv,,train
hearing,hearing,0.0,2,81,0,120,Hearing,45,360.0,17.178,6.986,https://www.youtube.com/watch?v=jeA01blllCA,hearing,"[0.0, 0.08155497908592224, 1.0, 0.8097931146621704]",640.0,/mnt/d/ASL/videos/jeA01blllCA.webm,,train
appointment,appointment,0.0,2,58,0,139,Appointment,792,360.0,29.638,4.69,https://www.youtube.com/watch?v=Yr2Fzk12yK8,appointment,"[0.0, 0.19153976440429688, 1.0, 0.791771650314331]",640.0,/mnt/d/ASL/videos/Yr2Fzk12yK8.webm,,train
MIDNIGHT,midnight,0.0,0,-1,0,85,MIDNIGHT(1),397,218.0,29.97,2.836,https://www.youtube.com/watch?v=xzNh_LT0RXo,midnight,"[0.03143307566642761, 0.11286678910255432, 0.9952934980392456, 0.9363548755645752]",320.0,/mnt/d/ASL/videos/xzNh_LT0RXo.mkv,,train
Afternoon,afternoon,12.967,312,65,389,526,Unit  1 vocabulary part 1,220,360.0,30.0,17.533,https://www.youtube.com/watch?v=rnr_aY0X0dQ,afternoon,"[0.0, 0.29940712451934814, 1.0, 0.930848240852356]",640.0,/mnt/d/ASL/videos/rnr_aY0X0dQ.mp4,,train
Phone,phone,0.0,27,47,0,104,Baby Sign Language Phone,120,360.0,29.97,3.47,www.youtube.com/watch?v=HWSbYOlJilc,phone,"[0.07505461573600769, 0.13749602437019348, 1.0, 0.7816969156265259]",640.0,,,train
table ,table,0.0,144,-1,0,48,table - ASL sign for table,28,360.0,29.97,1.602,https://www.youtube.com/watch?v=Zv3oNQQS8Wg,table,"[0.0862501859664917, 0.009879440069198608, 1.0, 0.9671255350112915]",480.0,/mnt/d/ASL/videos/Zv3oNQQS8Wg.mp4,1.0,train
fruit,fruit,0.0,2,11,0,138,Fruit,353,360.0,29.674,4.651,https://www.youtube.com/watch?v=TikJ7rn29B4,fruit,"[0.00034227967262268066, 0.1603286862373352, 1.0, 0.8270925283432007]",640.0,/mnt/d/ASL/videos/TikJ7rn29B4.mkv,,train
shrimp,shrimp,0.0,0,-1,0,61,SHRIMP(2),836,360.0,29.97,2.035,www.youtube.com/watch?v=J0fitsM9BxU,shrimp,"[0.025211960077285767, 0.24285081028938293, 1.0, 0.7472071647644043]",640.0,/mnt/d/ASL/videos/J0fitsM9BxU.mkv,,train
tree ,tree,6.506,144,-1,195,376,tree - ASL sign for tree,244,360.0,29.97,12.546,https://www.youtube.com/watch?v=Jr39EDcSNYg,tree,"[7.370114326477051e-05, 0.0016883611679077148, 1.0, 0.9593231678009033]",480.0,/mnt/d/ASL/videos/Jr39EDcSNYg.mp4,1.0,train
LIGHTS,light,1.2,0,-1,30,140,LIGHTS,123,360.0,25.0,5.6,https://www.youtube.com/watch?v=NEAsp8eJIXU,light,"[0.028991371393203735, 0.1567363440990448, 0.9958027601242065, 0.9876996874809265]",480.0,/mnt/d/ASL/videos/NEAsp8eJIXU.mkv,1.0,train
forgot,forget,0.0,62,-1,0,92,Sign for FORGOT from page 15,36,360.0,30.0,3.067,https://www.youtube.com/watch?v=GJlx9yu6wIc,forget,"[0.043078720569610596, 0.15314793586730957, 1.0, 0.7707316279411316]",640.0,/mnt/d/ASL/videos/GJlx9yu6wIc.mkv,,train
norway,norway,1.0,103,-1,30,80,Norway(1),824,360.0,29.997,2.667,https://www.youtube.com/watch?v=9TWes5Zr83w,norway,"[0.0, 0.5271930694580078, 0.6897720098495483, 0.9971264004707336]",640.0,/mnt/d/ASL/videos/9TWes5Zr83w.mkv,1.0,train
color,color,0.0,1,2,0,179,ASL Vocabulary color,146,360.0,29.97,5.973,https://www.youtube.com/watch?v=DTYvm47Nqus,color,"[0.0, 0.13048899173736572, 1.0, 0.9999338388442993]",640.0,/mnt/d/ASL/videos/DTYvm47Nqus.mp4,,train
glass,glass,0.0,0,0,0,96,GLASS,551,360.0,29.97,3.203,www.youtube.com/watch?v=FdosV-klbN4,glass,"[0.08740684390068054, 0.2654709219932556, 1.0, 0.7414883971214294]",640.0,/mnt/d/ASL/videos/FdosV-klbN4.mkv,,train
winter,winter,0.0,2,11,0,115,Winter,428,360.0,29.696,3.873,https://www.youtube.com/watch?v=VY7wDd2Y62c,winter,"[0.0, 0.1418631672859192, 1.0, 0.8733662962913513]",640.0,/mnt/d/ASL/videos/VY7wDd2Y62c.webm,,train
boring,boring,0.0,2,17,0,133,Boring,46,360.0,29.621,4.49,https://www.youtube.com/watch?v=S4wPeXzUcgs,bored,"[0.0, 0.2118513584136963, 1.0, 0.8617791533470154]",640.0,/mnt/d/ASL/videos/S4wPeXzUcgs.webm,,train
Orange,orange,0.0,27,47,0,105,Baby Sign Language Orange,7,360.0,30.003,3.5,www.youtube.com/watch?v=eIPe2WLrJtY,orange,"[0.0747191309928894, 0.07882043719291687, 1.0, 0.931939423084259]",640.0,,,train
Tree,tree,0.0,27,17,0,105,Baby Sign Language Tree,244,360.0,30.003,3.5,www.youtube.com/watch?v=WtuY6J0q8fI,tree,"[0.0, 0.21008194983005524, 1.0, 0.7166078686714172]",640.0,,,train
work,work,0.0,136,56,0,50,SignSchool Work(1),90,360.0,29.97,1.668,www.youtube.com/watch?v=hQKYeuN5tMI,work,"[0.0, 0.27320119738578796, 1.0, 0.7223688960075378]",640.0,,,train
poland,poland,0.0,4,-1,0,24,SignSchool Poland Toronto Breast,570,360.0,29.97,0.801,www.youtube.com/watch?v=3Zx_NYeFbK4,poland,"[0.10485175251960754, 0.3164064586162567, 1.0, 0.7347756624221802]",640.0,,,train
GRADUATE,graduate,4.213,252,-1,101,160,Learn How to Sign Words with a Graduation,247,360.0,23.976,6.673,https://www.youtube.com/watch?v=CvHvPX52KYU,graduate,"[0.058196842670440674, 0.2772948741912842, 1.0, 0.7385721206665039]",640.0,,,train
PROUD,proud,17.684,252,-1,424,531,Learn How to Sign Words with a Graduation,725,360.0,23.976,22.147,https://www.youtube.com/watch?v=CvHvPX52KYU,proud,"[0.059686899185180664, 0.28911226987838745, 1.0, 0.7848640084266663]",640.0,,,train
EDUCATION,education,33.158,253,-1,795,812,Learn How to Sign Words with a Graduation,413,360.0,23.976,33.867,https://www.youtube.com/watch?v=CvHvPX52KYU,education,"[0.036697834730148315, 0.26341599225997925, 1.0, 0.7096084356307983]",640.0,,,train
SPEECH,speech,34.493,253,-1,827,859,Learn How to Sign Words with a Graduation,280,360.0,23.976,35.828,https://www.youtube.com/watch?v=CvHvPX52KYU,speech,"[0.04082006216049194, 0.28801143169403076, 1.0, 0.7052454352378845]",640.0,,,train
MUSHROOM-[version],mushroom,0.0,0,-1,0,77,MUSHROOM-version,918,360.0,29.97,2.569,https://www.youtube.com/watch?v=uHf264ZBg48,mushroom,"[0.0493202805519104, 0.25458014011383057, 1.0, 0.7258774638175964]",640.0,/mnt/d/ASL/videos/uHf264ZBg48.mkv,,train
Pepper ,pepper,0.0,135,-1,0,74,ASL Pepper ,514,360.0,30.0,2.467,https://www.youtube.com/watch?v=hEh5wEueuZM,pepper,"[0.29224690794944763, 0.21028614044189453, 1.0, 0.6128028035163879]",480.0,/mnt/d/ASL/videos/hEh5wEueuZM.mp4,,train
"Accept , ",accept,0.0,13,-1,0,79,ASL Accept  ,974,360.0,25.0,3.16,https://www.youtube.com/watch?v=IOvTgwqZ2GA,accept,"[0.05997994542121887, 0.3010959327220917, 1.0, 0.7619098424911499]",640.0,/mnt/d/ASL/videos/IOvTgwqZ2GA.mkv,,train
BATHROOM,bathroom,0.0,0,0,0,99,BATHROOM(1),57,360.0,29.97,3.303,https://www.youtube.com/watch?v=GSRwDBAFh70,bathroom,"[0.04157373309135437, 0.26330697536468506, 1.0, 0.7152348756790161]",640.0,/mnt/d/ASL/videos/GSRwDBAFh70.mkv,,train
girl,girl,2.4,107,2,72,169,Unit 4 vocabulary pg 1-3,39,320.0,30.0,5.633,https://www.youtube.com/watch?v=12Cqpj9g96Q,girl,"[0.027536451816558838, 0.0, 0.9999018907546997, 0.8182024955749512]",568.0,/mnt/d/ASL/videos/12Cqpj9g96Q.mp4,,train
Again ,again,0.0,13,-1,0,62,ASL Again ,26,360.0,25.0,2.48,https://www.youtube.com/watch?v=bDjiZ9Ngcfg,again,"[0.0671529471874237, 0.28108179569244385, 1.0, 0.6669063568115234]",640.0,/mnt/d/ASL/videos/bDjiZ9Ngcfg.mp4,,train
WAITER,waiter,0.0,0,-1,0,77,WAITER,807,360.0,25.0,3.08,https://www.youtube.com/watch?v=o7-68HMWVq8,waiter,"[0.04391545057296753, 0.21703016757965088, 0.9964438676834106, 0.8993890285491943]",480.0,/mnt/d/ASL/videos/o7-68HMWVq8.webm,,train
